cutoff,unique_id,MAE,RMSE,sMAPE,MASE,WQL,coverage80
2014-11-26 23:00:00,T1,1.892781840586716,3.6750123681510054,18.841573464932434,0.24035804860098062,0.30487508565095545,0.9940476190476191
2014-11-26 23:00:00,T10,52.77253209745632,77.20860566730562,21.52147363613849,0.9166946390287776,0.32500615149599954,0.9940476190476191
2014-11-26 23:00:00,T100,30.76998102390153,72.7384944944796,29.4801791648219,0.6539858116446425,0.18103693383462566,0.8571428571428571
2014-11-26 23:00:00,T101,93.30394247082536,125.25541084047131,10.520233611355025,0.6289683398839172,0.0666032372698723,0.8095238095238095
2014-11-26 23:00:00,T102,9.697578465636301,13.522703229473358,9.465570576784032,0.5693609940498762,0.05743710483053436,0.9464285714285714
2014-11-26 23:00:00,T103,19.238752995979898,24.6347402545763,8.52477532843247,1.030191913569489,0.06637696376841563,0.8630952380952381
2014-11-26 23:00:00,T104,175.80956752928216,220.4476211760493,19.60186070480921,0.5018582551307602,0.14179485135002615,0.9940476190476191
2014-11-26 23:00:00,T105,96.84108619912767,105.83095717876037,16.208726178887222,2.249962768688955,0.13222195047546906,0.8809523809523809
2014-11-26 23:00:00,T106,33.2080003872467,74.21327171586535,83.98911524180212,0.20504611650711718,0.21253246700520567,0.9583333333333334
2014-11-26 23:00:00,T107,115.54074950741064,192.11671930841396,90.22069740876346,0.7551712076696268,0.4590571753291988,0.8988095238095238
2014-11-26 23:00:00,T108,12.651170598560308,25.89476590843686,61.38592009313086,0.3217576184399217,0.21509677748716208,0.9642857142857143
2014-11-26 23:00:00,T109,6.404579631651946,8.848931444223508,6.692641878819219,0.4147099921076389,0.07178394816322557,0.9821428571428571
2014-11-26 23:00:00,T11,12.38364095051672,15.701197307531828,7.667739476656998,0.7177940892712357,0.06647565879735158,0.9404761904761905
2014-11-26 23:00:00,T110,34.32050823583803,39.38739205220527,9.642453683220642,0.5150669791980864,0.07514701080169517,1.0
2014-11-26 23:00:00,T111,16.74672095634662,20.015750061378743,8.030475692684222,0.5082222113753961,0.05794203560637169,0.9523809523809523
2014-11-26 23:00:00,T112,46.31323524195723,55.14145667473459,11.825599091270304,1.0127793069926059,0.10756017822821147,0.9404761904761905
2014-11-26 23:00:00,T113,134.48796819389253,179.55531905933435,10.883076833658551,0.7077745974654108,0.1320329979860394,0.9702380952380952
2014-11-26 23:00:00,T114,172.76693401826634,298.4865354217699,53.57733329946186,1.4944413281027422,0.6582752669949908,0.9464285714285714
2014-11-26 23:00:00,T115,0.6823934982985753,0.8937091615263802,1.4596676405593847,0.4788594211986803,0.036873699412021295,1.0
2014-11-26 23:00:00,T116,9.13351552875344,10.198583738854678,11.042343367782138,0.5319921950410346,0.0874317056179928,0.9880952380952381
2014-11-26 23:00:00,T117,93.9705487568999,107.5702406869959,15.92531520112955,1.7362495554270687,0.14294638077014732,0.9880952380952381
2014-11-26 23:00:00,T118,5.973032817991239,7.725184689112008,2.162311899092069,0.6475715309892824,0.021845927345120426,0.9404761904761905
2014-11-26 23:00:00,T119,13.057428592022797,18.117524475997204,3.8408121288247306,1.521804386918971,0.04415063344675549,1.0
2014-11-26 23:00:00,T12,116.75370747515676,133.01271239672164,35.42901728901076,1.5582825493173893,0.2587984270759491,0.7261904761904762
