cutoff,unique_id,MAE,RMSE,sMAPE,MASE,WQL,coverage80
2014-11-26 23:00:00,T1,2.4442668699082875,3.466556355920572,22.576490583270452,0.3103892918420395,0.17587782132976876,0.7559523809523809
2014-11-26 23:00:00,T10,69.36833994729179,97.9013080310348,27.66485222223497,1.2049750660168388,0.23501082123660558,0.6964285714285714
2014-11-26 23:00:00,T100,83.09393728347052,123.84205646889959,43.77946744651135,1.7660802577313088,0.2902876681194508,0.5654761904761905
2014-11-26 23:00:00,T101,159.19926053001768,224.06208578352698,16.530324454124575,1.0731732438596782,0.11658751286021224,0.7797619047619048
2014-11-26 23:00:00,T102,18.451672281537736,22.98248632921716,16.761750162489232,1.0833284318684342,0.096715485133646,0.9166666666666666
2014-11-26 23:00:00,T103,28.454493159339542,36.99119284986093,12.033073276593251,1.5236740532816897,0.08918589074945171,0.7142857142857143
2014-11-26 23:00:00,T104,364.08782741001676,453.0480175082913,34.37227665026488,1.0393090907746367,0.2504388584113661,0.36904761904761907
2014-11-26 23:00:00,T105,54.32316044398716,66.77353504311888,9.61656098082924,1.2621201730964131,0.08174361059437965,0.39285714285714285
2014-11-26 23:00:00,T106,126.55069275768031,200.80883297638738,132.81454056846425,0.781399897273343,0.6491692500313242,0.7380952380952381
2014-11-26 23:00:00,T107,174.76160025667576,272.2406060973267,129.3862011467881,1.1422370833040658,0.7220692512917779,0.625
2014-11-26 23:00:00,T108,35.57256278023124,49.01916511900528,122.70234679730432,0.9047181043684857,0.46482505932117785,0.6726190476190477
2014-11-26 23:00:00,T109,18.84658242407299,27.914303400090837,19.325038151893022,1.220355823154519,0.1299742906952379,0.8273809523809523
2014-11-26 23:00:00,T11,18.068669500805083,23.135521429991776,11.39635547551928,1.0473159081806362,0.08550527767709236,0.8154761904761905
2014-11-26 23:00:00,T110,122.73635128566197,165.9120261290573,30.19627367760632,1.8419727720840804,0.1829535993929521,0.75
2014-11-26 23:00:00,T111,30.12440876733689,39.86242392561703,12.566307179936365,0.9142024686516453,0.09123608558388567,0.8273809523809523
2014-11-26 23:00:00,T112,34.23732085455032,48.1215290753832,8.907007052405127,0.74870282560052,0.07191274149001846,0.7857142857142857
2014-11-26 23:00:00,T113,205.82461983816964,263.5539668377741,15.873307683820187,1.0832005227739572,0.142396468850783,0.5297619047619048
2014-11-26 23:00:00,T114,159.8484067008609,266.4499058051964,51.77812784162492,1.3826955173024316,0.5334819627165798,0.6130952380952381
2014-11-26 23:00:00,T115,0.5103637377421061,0.5350388888307571,1.0977306200668715,0.358140112215794,0.008111546604083624,0.5892857142857143
