cutoff,MAE,RMSE,sMAPE,MASE,WQL,coverage80
2014-11-26 23:00:00,138.16142245957363,188.80768737032548,11.353167959755588,0.9102158739713664,0.24494462785437957,0.9861296543539534
2014-12-03 23:00:00,155.30643604363692,210.77474311835357,12.282782689836331,1.0506011092258967,0.2646649890826584,0.9884661029520843
2014-12-10 23:00:00,174.94406546754936,236.63381645371356,13.644067819586137,1.120119923249153,0.2607310373528799,0.9871309894674382
2014-12-17 23:00:00,195.57503202579542,284.1651581289416,14.505625420011816,1.1970718968894138,0.29530691744234827,0.9840898976412996
2014-12-24 23:00:00,291.81978081924933,483.1539928262177,20.19493732389497,1.7587174101144853,0.34850939261601827,0.9223594422192554
