cutoff,MAE,RMSE,sMAPE,MASE,WQL,coverage80
2014-11-26 23:00:00,271.2116773131112,346.96839451396517,14.950329817863114,1.236708184655729,0.20249075104128383,0.9818647085002226
2014-12-03 23:00:00,307.18346221329296,394.228034574809,16.151025579605356,1.352995185195828,0.210237516297541,0.9789348761311378
2014-12-10 23:00:00,319.25666957692675,410.4574147561632,16.45246384745654,1.4732517155885296,0.20775169082985276,0.9738725708351876
2014-12-17 23:00:00,350.714852817759,456.7541826662316,18.23094295255786,1.7001979915130534,0.247888485784694,0.9699784898383029
2014-12-24 23:00:00,565.5069788872115,712.7919223210139,33.86879518740308,3.000983279374071,0.30042008425670863,0.8747033081145231
