cutoff,MAE,RMSE,sMAPE,MASE,WQL,coverage80
2014-11-26 23:00:00,139.25724185138807,188.90044451514063,11.522350249300889,0.9170767295500079,0.24540393684627224,0.9862965435395342
2014-12-03 23:00:00,152.85116157159348,210.5253652673701,12.449739498124423,1.0523788465046608,0.26523473992368923,0.9890038569945111
2014-12-10 23:00:00,172.50817255516972,234.12218747704438,13.601786748529133,1.1157850639874878,0.26045128356743863,0.9867230381249072
2014-12-17 23:00:00,196.53252189405148,284.2255507825586,14.45343012055165,1.1970383894739747,0.29501661898168,0.9840528111556149
2014-12-24 23:00:00,290.57943963464965,481.4295347916468,20.272255548390973,1.748671774656916,0.3487087551325281,0.9261608070019285
